customer_id,account_id,call_successful,call_unsuccessful,ptp_broken,ptp_kept,month_in_areas,total_arrears_amount,total_outstanding_amount
5120721,858610,1,2,1,0,0,0.0,9680.83
2949259,858643,0,1,0,0,0,0.0,173702.86
2524675,858663,1,1,0,0,9,18047.15,167595.07
6525421,858664,0,1,0,0,0,0.0,78612.06
221823,858678,0,4,0,0,0,0.0,137826.78
2329788,858739,1,1,0,0,0,0.0,60558.6
6399917,858740,0,1,0,0,0,0.0,9336.98
1135764,858831,1,2,0,0,8,4206.97,29589.82
3009529,858860,1,7,0,0,0,0.0,11223.76
2617236,858895,0,1,0,0,0,0.0,49222.06
3015605,858907,2,3,1,0,0,0.0,30334.11
7173255,858918,0,1,0,0,0,237.0,1968.69
955271,858996,1,7,0,0,1,750.6,2895.77
6821690,859051,1,3,1,0,0,0.0,196957.44
5486729,859145,0,4,0,0,0,1039.45,53870.34
5824184,859147,1,0,0,1,0,0.0,58447.89
6756608,859373,1,1,0,1,0,0.0,16114.12
554170,859391,0,1,0,0,0,114.07,5102.01
8314540,859398,3,11,2,1,0,0.0,135923.84
3539424,859463,2,6,1,1,0,0.0,48342.26
7410765,859477,1,0,0,1,0,0.0,65261.28
1447751,859491,1,2,1,0,0,113.0,182281.87
7443313,859495,0,2,0,0,0,48.17,25699.07
5230173,859614,0,14,0,0,0,0.0,78487.13
5117229,859641,0,1,0,0,0,0.0,49295.86
16662,859644,2,1,1,1,0,0.0,44198.78
4346557,859664,2,5,2,0,0,0.0,120132.33
2334357,859699,0,1,0,0,0,0.0,29603.69
1907937,859706,0,3,0,0,0,41.69,12305.87
2969291,859709,2,11,1,1,0,1425.89,32773.43
1712595,859750,3,0,3,0,0,0.0,145132.47
2562912,859789,0,3,0,0,0,2.47,58101.88
4918153,859838,2,9,1,0,1,945.12,21166.58
4419877,859879,2,0,0,0,18,24291.7,103337.47
5000517,859899,1,4,0,0,2,1989.67,21222.32
7374215,859900,0,7,0,0,0,632.62,41867.38
7358662,859935,0,6,0,0,1,1474.57,99374.96
6576841,859945,2,1,1,1,0,0.0,31183.63
3736,859950,2,5,1,1,2,2067.28,60388.29
7716248,860048,0,3,0,0,0,0.0,179623.12
2058201,860125,0,2,0,0,0,0.0,11879.64
2077430,860222,4,2,4,0,0,393.2,58189.94
904100,860234,0,2,0,0,0,0.0,20338.37
6283071,860262,0,6,0,0,0,0.0,32032.36
4203513,860368,0,1,0,0,0,0.0,78145.26
1145041,860392,2,2,1,0,0,0.0,196889.3
4859395,860438,2,0,2,0,0,0.0,46338.14
82182,860492,0,1,0,0,0,0.0,20737.24
1184922,860499,0,10,0,0,0,8.23,64372.48
4445076,860501,1,3,0,0,1,1044.14,39693.83
2259911,860535,2,12,1,0,2,1574.54,16589.48
4740095,860565,0,2,0,0,0,0.0,68927.59
2401502,860634,0,2,0,0,0,0.0,128009.84
7909157,860682,1,25,0,0,0,463.82,101668.29
3970555,860694,0,4,0,0,0,0.0,99514.2
5088022,860708,0,3,0,0,0,0.0,42424.98
3926914,860712,1,9,1,0,1,851.27,15822.49
3641193,860812,0,10,0,0,2,2311.05,100221.95
6585190,860830,1,0,1,0,0,0.0,49984.19
7963352,860859,1,8,0,1,0,0.0,93478.87
2731927,860957,2,14,1,0,1,274.1,55216.32
5488665,861091,0,1,0,0,0,274.27,31342.09
2363725,861109,3,0,3,0,0,114.9,6815.61
7894707,861222,3,5,1,1,0,0.0,88827.73
2077481,861279,0,4,0,0,0,0.0,53165.7
7085309,861436,1,0,1,0,0,0.0,6149.57
5353937,861594,1,2,1,0,0,0.0,52817.86
3475370,861801,0,7,0,0,0,0.0,30589.19
3986711,861839,1,1,0,1,0,17.07,4754.25
3199318,861854,1,3,1,0,0,0.0,41808.45
4119417,861886,2,3,0,1,1,407.12,5245.12
4814411,861935,1,1,0,0,0,0.55,19751.1
168421,861946,0,2,0,0,0,0.0,177246.71
4860351,861961,1,6,1,0,0,0.0,78648.2
1896432,861973,0,7,0,0,0,0.0,89486.37
3268323,861998,1,15,1,0,0,433.23,22444.95
3517455,862069,1,7,1,0,1,4329.16,182728.65
6658609,862259,1,1,0,0,0,0.0,26992.15
7923224,862323,0,1,0,0,0,1570.46,108699.77
5988539,862565,0,1,0,0,0,0.0,22028.25
2052862,862578,1,3,0,0,0,0.0,76959.42
4495374,862657,1,1,1,0,0,331.09,9527.35
8450192,862675,0,1,0,0,0,0.0,48715.46
1916061,862838,1,0,0,0,20,9295.95,56649.33
3646906,862903,1,0,0,1,0,0.0,17133.82
6438124,862950,7,4,4,1,0,192.88,4265.6
262254,862991,0,3,0,0,0,0.0,180983.11
7122060,863018,1,8,0,1,0,667.29,58479.7
8107805,863124,2,2,1,1,0,0.0,58438.91
6557950,863162,1,3,0,0,0,553.41,33611.7
2923048,863213,2,5,2,0,0,0.0,46129.1
6951947,863316,0,5,0,0,0,0.0,70888.27
3936139,863409,0,3,0,0,0,0.0,12876.36
7951426,863458,0,5,0,0,0,0.0,139139.8
20458,863498,1,1,0,0,1,262.27,7832.69
5471087,863500,0,2,0,0,0,0.0,111256.96
2676649,863524,0,20,0,0,1,428.48,38042.14
1699812,863595,2,1,2,0,0,0.0,182145.23
3258060,863620,0,1,0,0,0,0.0,78085.25
7370114,863731,0,4,0,0,0,0.0,86641.22
2196598,863801,0,4,0,0,0,2113.52,15339.12
2778418,863920,2,0,1,1,0,0.0,11656.66
1512779,863928,1,1,1,0,0,0.0,167342.07
1450679,863934,1,2,1,0,0,0.0,184477.13
6749984,863956,1,0,1,0,0,219.01,9277.87
7593403,864147,0,2,0,0,0,0.19,3208.13
7393703,864227,0,2,0,0,0,0.0,142762.86
7943449,864386,2,6,2,0,0,0.0,58069.79
5286015,864578,0,6,0,0,1,651.73,39372.62
4770678,864604,2,2,2,0,0,221.22,12481.88
915164,864654,0,2,0,0,0,0.0,109287.34
2550791,864900,1,8,1,0,0,0.0,20644.29
4044349,865041,1,1,1,0,0,0.0,111354.47
3341258,865099,0,4,0,0,0,0.0,54257.05
3446227,865155,0,1,0,0,0,0.0,129377.79
5531215,865252,1,3,1,0,0,0.0,78610.77
6220122,865253,1,16,0,1,0,0.0,23658.94
6848135,865273,0,14,0,0,0,298.24,28005.14
139600,865305,2,11,2,0,0,0.0,45349.59
4303495,865313,2,1,2,0,1,274.11,305.96
2254579,865435,4,7,3,0,1,767.69,23106.01
2174376,865503,0,7,0,0,0,0.0,196889.3
2916273,865510,3,3,1,1,0,0.0,25415.44
8035028,865900,1,1,1,0,5,4263.17,32354.8
6391907,865909,0,1,0,0,0,0.0,45528.16
867009,865913,0,1,0,0,13,1629.32,4886.25
6282610,865984,0,4,0,0,0,0.0,77012.45
8379641,866025,0,2,0,0,0,0.0,167355.84
5691465,866071,1,0,1,0,0,0.0,126398.02
4997508,866120,1,7,0,0,1,3747.81,193200.82
995306,866190,1,8,1,0,1,398.69,22133.21
2416603,866242,2,0,2,0,0,0.0,138825.62
2217282,866248,1,10,1,0,0,1556.44,40449.67
410587,866257,1,5,1,0,0,0.0,113483.14
5705723,866383,0,2,0,0,0,1291.09,63991.88
2388841,866435,0,17,0,0,0,0.0,107464.99
4533480,866444,2,6,1,1,0,0.0,63188.08
5345516,866459,1,1,0,0,21,11663.29,37603.49
3987974,866477,1,5,1,0,0,0.0,39050.86
4960309,866521,0,1,0,0,0,0.0,42335.29
4102513,866619,1,6,0,1,0,0.0,183519.37
4062008,866645,0,4,0,0,0,0.0,94486.73
7072164,866677,0,6,0,0,0,0.0,147997.85
446029,866689,0,1,0,0,0,0.0,69938.1
6639486,866716,1,2,1,0,0,0.0,77259.46
3923793,866775,1,7,0,1,0,428.35,35840.71
4214422,866793,0,2,0,0,0,0.0,97406.13
3326384,866880,0,7,0,0,1,675.65,29844.48
5844316,866903,1,1,0,0,0,0.36,34776.12
970500,866915,2,0,1,1,0,0.0,16322.68
3376489,867024,3,3,2,1,0,0.0,31929.09
4518709,867159,2,1,1,0,0,996.58,28725.9
536418,867161,0,5,0,0,0,0.0,73867.4
7886351,867190,2,8,2,0,0,0.0,2011.18
6340308,867231,1,2,0,1,0,0.0,54539.65
4125318,867272,1,3,1,0,0,0.0,171257.07
4545879,867297,3,4,3,0,0,0.0,46371.49
1743676,867365,0,1,0,0,0,0.0,41843.48
4967763,867542,1,4,0,1,0,0.0,124039.87
2619615,867658,0,1,0,0,0,0.0,88216.56
5982261,867681,0,2,0,0,0,0.0,40355.17
7195405,867685,3,1,2,1,0,538.84,17274.34
5280178,867702,2,2,1,1,0,0.0,92810.94
3506840,867740,0,9,0,0,1,1591.48,68633.49
6107631,867833,7,7,5,1,0,265.47,108174.41
6604875,867837,0,1,0,0,0,0.0,16984.74
6475353,867862,7,5,6,0,0,238.36,15998.17
8115185,867863,1,0,1,0,0,0.0,102806.15
724260,867867,1,6,1,0,0,585.79,39529.31
337393,867876,1,3,0,0,0,241.36,10785.69
7554617,867905,4,6,3,0,0,0.0,124816.04
5947937,867962,1,0,1,0,0,233.05,13093.11
8074769,867996,2,3,1,1,0,0.0,68412.55
4851500,868060,0,4,0,0,0,0.0,196863.72
8340346,868095,0,4,0,0,0,0.0,14237.11
6979483,868196,1,5,0,1,0,0.0,56489.89
8145387,868274,0,4,0,0,0,0.0,18822.35
2451636,868370,3,2,0,1,0,0.0,11038.77
7190740,868380,3,2,2,0,0,0.0,138807.58
7766451,868455,3,3,2,0,0,7.65,87918.76
3536456,868543,5,0,3,2,0,0.0,22640.17
1190586,868598,7,4,5,0,0,0.0,197465.87
5668179,868614,0,7,0,0,0,0.0,161318.36
8305905,868673,1,3,1,0,0,779.6,3497.69
4176762,868681,1,3,0,0,1,188.5,9047.77
7597354,868803,0,4,0,0,0,0.0,56931.73
756496,868834,0,47,0,0,1,2447.68,103356.48
4312173,868852,1,3,0,0,1,448.17,22207.74
1572004,868872,1,0,1,0,0,0.0,173514.04
4358641,868918,3,1,1,2,0,0.0,28549.13
2759906,868923,0,2,0,0,0,0.0,5437.4
8017547,868929,2,7,0,0,1,412.9,36746.26
5160556,868944,1,5,1,0,0,316.57,65950.73
7069741,868951,0,2,0,0,0,0.0,55496.13
6716321,869045,3,6,1,0,0,0.0,49219.89
1530212,869206,1,1,0,0,0,0.0,144713.68
7087614,869219,0,6,0,0,0,305.79,17635.48
2574815,869255,0,4,0,0,0,0.0,25352.48
7552461,869272,1,9,1,0,0,253.33,29845.41
7584799,869304,0,1,0,0,0,0.0,64100.69
7372203,869328,1,0,0,0,0,0.0,29124.95
6464402,869409,5,5,4,0,1,1271.69,48163.34
1109684,869425,0,1,0,0,0,0.0,181543.72
5295561,869538,0,4,0,0,0,0.0,112211.1
8104596,869770,1,1,0,0,5,4136.55,78203.71
6113390,869845,1,0,0,0,8,8320.9,75881.51
4819003,869944,1,8,1,0,0,0.0,69076.45
6858878,870047,0,2,0,0,0,0.0,94485.21
1546541,870127,0,4,0,0,0,115.26,15590.75
5851124,870138,0,1,0,0,0,84.52,4180.41
986462,870153,2,11,2,0,1,671.23,22261.46
3904913,870181,1,0,1,0,0,0.3,97668.73
8134474,870302,0,1,0,0,0,0.0,164745.47
106724,870344,1,1,0,0,0,0.0,8876.47
1630519,870359,1,7,1,0,0,0.0,121972.35
2796813,870364,2,2,2,0,0,0.0,13256.1
6850041,870452,1,2,0,1,0,0.0,45253.91
3651889,870613,0,2,0,0,0,0.0,63950.69
3174357,870680,1,3,0,0,0,0.0,196312.48
5929027,870732,1,3,0,0,2,1649.62,1649.73
580026,870736,0,1,0,0,0,0.0,76540.87
579542,870774,1,1,1,0,0,0.0,95756.1
7970071,871029,3,5,1,0,1,761.46,42088.11
8047294,871048,0,1,0,0,7,11720.2,100787.3
7598569,871060,0,1,0,0,0,0.0,6704.81
206608,871160,0,6,0,0,0,15.18,14530.97
1829090,871217,2,11,0,0,2,1650.29,38931.87
3605540,871225,0,2,0,0,0,169.46,38027.03
1663694,871268,2,3,1,1,0,0.0,98850.81
2948321,871333,0,2,0,0,0,33.03,676.93
244081,871458,0,1,0,0,0,18.89,32110.93
7006204,871474,1,0,0,1,0,0.0,39824.92
6413595,871517,1,1,0,1,0,0.0,125992.86
2705599,871534,6,3,4,0,0,598.73,8735.08
6392300,871605,0,2,0,0,0,0.0,175596.26
2651101,871652,0,6,0,0,0,8.97,29581.05
7224814,871711,1,0,0,0,6,2923.49,16396.01
6776805,871712,0,1,0,0,0,0.0,30939.82
6046354,871726,0,3,0,0,0,9.99,114242.55
8399426,871753,1,2,1,0,0,0.0,196863.72
3164329,871757,1,8,1,0,2,307.26,6439.11
6002082,871865,1,0,0,1,0,0.0,50733.78
3902015,871929,2,2,0,0,1,847.56,91932.08
1394633,872047,0,1,0,0,0,0.0,66769.86
603648,872053,1,6,0,0,0,0.0,41479.83
2928495,872143,2,3,1,1,0,0.83,36958.65
1475522,872278,0,7,0,0,1,1165.1,71948.38
3138230,872350,0,2,0,0,0,0.0,29242.23
5804736,872368,3,0,1,0,0,260.32,9698.15
3119159,872370,4,4,1,3,0,0.0,101470.19
1616857,872375,0,4,0,0,0,0.0,105438.62
7722953,872480,1,3,1,0,0,0.0,65299.64
3811346,872545,0,2,0,0,0,0.0,25788.01
5545654,872580,0,2,0,0,0,0.46,29546.99
8462793,872597,1,2,0,0,0,0.0,30578.99
520565,872633,0,3,0,0,0,0.0,184067.01
1964671,872690,2,3,0,0,1,1986.52,85699.98
5589326,872750,1,3,0,1,0,869.82,21364.26
5576158,872770,0,2,0,0,0,0.0,111285.83
4320231,872804,0,2,0,0,0,0.0,99903.58
4273130,872815,0,6,0,0,0,0.0,161919.29
7375325,872841,1,0,0,0,0,0.0,49610.78
4772621,872899,5,11,5,0,1,662.07,11730.86
2725201,872951,1,3,0,1,0,0.0,94444.02
2959788,872967,0,7,0,0,0,0.33,66201.71
1867915,872969,2,1,0,0,0,0.0,12648.03
4081364,873021,2,1,1,1,0,0.0,97372.73
3615195,873069,1,4,0,0,0,0.0,93687.53
5528094,873101,1,3,0,1,0,0.0,102680.22
1644033,873169,1,2,0,1,0,0.0,14782.39
3312927,873172,1,2,1,0,0,0.0,84607.61
5539327,873214,2,0,1,0,0,0.0,32480.75
3390541,873257,0,7,0,0,1,284.16,4215.49
2828176,873321,0,7,0,0,1,2329.37,107557.29
1264704,873382,2,0,2,0,0,0.0,34193.95
2493586,873415,1,2,0,1,0,897.67,59485.68
1447193,873436,1,0,0,0,8,5331.25,52118.8
137902,873490,1,0,1,0,0,0.0,98392.65
4128983,873530,1,6,1,0,0,22.02,26518.83
2890944,873531,0,1,0,0,0,520.97,42080.74
7100708,873535,3,5,3,0,0,397.83,58564.11
7367921,873621,0,1,0,0,0,0.0,12250.82
4567147,873736,1,3,0,0,4,1113.88,6377.15
8294056,873743,0,1,0,0,0,0.0,79413.65
779062,873750,1,0,0,1,0,0.0,117279.79
7608247,873765,1,1,0,1,0,0.0,196210.48
3188320,873803,8,2,5,0,0,326.51,14019.47
3610620,873836,1,6,1,0,0,168.2,4315.41
5135493,873953,0,1,0,0,0,0.0,10979.06
2755106,873983,1,11,0,1,0,411.94,44708.31
183611,874036,0,2,0,0,0,0.0,23053.52
6655950,874070,0,6,0,0,0,0.0,129855.99
8163101,874078,0,2,0,0,20,14117.08,75148.42
5435592,874107,1,2,1,0,2,6261.84,68486.38
4903500,874135,0,1,0,0,0,344.47,12391.17
2802778,874227,0,1,0,0,0,342.61,40813.64
550003,874232,1,2,0,0,0,0.0,22554.87
7754926,874354,1,0,0,1,0,0.0,14422.8
6688556,874390,0,4,0,0,0,0.0,58795.84
829903,874416,3,1,1,2,0,0.0,30674.63
1490507,874418,1,3,1,0,1,1816.37,35784.88
1400833,874429,0,2,0,0,0,822.76,97973.61
5893635,874436,0,2,0,0,0,0.0,19566.55
2628334,874462,3,6,2,1,0,0.0,136935.55
1233425,874480,0,2,0,0,0,0.0,139930.48
2707841,874487,0,3,0,0,0,0.0,52647.83
6351247,874491,0,1,0,0,0,324.84,20649.74
7125990,874548,0,17,0,0,0,189.5,19892.21
8427387,874707,1,1,0,0,0,1.68,21887.14
6016813,874745,3,0,0,0,3,1658.72,41332.51
8020983,874858,0,1,0,0,0,0.0,11586.77
2954931,874867,1,4,1,0,0,258.55,114841.5
4146923,874881,2,1,0,0,22,22739.85,91796.33
639313,874888,0,1,0,0,0,458.3,54440.18
1572531,874893,0,4,0,0,0,0.0,95625.39
5735203,874925,0,6,0,0,1,942.79,21529.84
7675209,874935,0,3,0,0,0,0.0,34498.18
2846758,874941,2,0,1,1,0,0.0,186864.77
709911,874997,0,8,0,0,0,0.0,12488.57
4419455,875024,0,1,0,0,0,0.0,95181.46
514210,875035,0,1,0,0,0,0.0,167247.12
6194782,875086,0,2,0,0,0,86.43,32120.75
936233,875146,1,0,0,1,0,907.34,56033.83
5472582,875193,0,2,0,0,0,0.0,115763.52
2418249,875280,0,3,0,0,0,6.55,67954.25
4677320,875373,0,1,0,0,0,0.0,13772.58
6920304,875410,1,3,0,1,0,0.0,164410.11
4952834,875439,1,1,0,1,0,0.0,137989.61
1747719,875509,1,16,1,0,0,1471.09,153588.53
7471980,875510,2,25,1,0,0,400.69,10862.37
1847130,875534,0,8,0,0,0,0.0,34767.0
6190788,875552,1,6,0,0,2,950.71,75816.45
1900227,875556,1,1,0,1,0,0.0,9769.28
7848704,875569,0,2,0,0,0,0.0,137731.87
8454312,875588,0,2,0,0,0,0.0,145993.69
2497671,875613,0,6,0,0,0,0.0,104268.88
4603952,875668,6,2,5,1,0,0.0,80216.33
1832284,875672,0,6,0,0,0,3.11,118249.69
3705230,875739,7,2,6,0,1,365.0,33810.07
6737086,875749,0,4,0,0,0,1.47,63310.79
5651312,875802,0,1,0,0,0,514.9,64065.5
5416132,875811,5,4,2,0,0,8.79,45347.95
3112563,875947,2,9,2,0,0,499.68,20503.41
2468446,875961,0,2,0,0,0,0.0,13842.99
5664608,876168,3,0,0,0,1,573.0,17500.68
278973,876173,0,2,0,0,0,0.0,14241.41
4930191,876197,0,6,0,0,0,0.0,118215.54
3560078,876198,0,6,0,0,0,7.08,73849.62
1869066,876241,1,1,1,0,0,0.0,61805.73
8446027,876335,0,2,0,0,0,9.0,73783.06
8162778,876355,4,29,4,0,0,300.0,23286.86
7565410,876413,0,7,0,0,0,0.0,170380.29
5727111,876501,0,1,0,0,0,1944.74,91225.58
4225207,876913,0,9,0,0,0,0.0,52394.25
361009,877031,1,3,0,0,0,0.0,75678.79
365254,877032,1,10,1,0,1,2544.55,10255.32
374489,877148,0,5,0,0,0,707.57,177859.85
593944,877158,3,3,3,0,0,7.47,29394.76
7290008,877249,1,5,0,1,1,1146.66,16079.56
6192716,877281,1,8,0,1,0,0.0,53571.47
2930630,877295,0,5,0,0,0,211.53,40374.81
6019063,877336,2,2,2,0,0,231.73,9777.85
4178116,877388,1,1,0,1,0,0.0,47297.45
2769254,877425,0,2,0,0,0,0.0,127133.51
4377479,877498,0,4,0,0,0,0.0,136731.56
4937489,877587,2,8,2,0,1,1431.15,122500.55
2697971,877672,2,0,2,0,0,0.0,17760.4
7366866,877839,1,1,0,1,0,0.0,91481.5
1386702,877874,0,13,0,0,0,112.05,107332.75
5853263,877896,1,6,0,1,0,0.0,21001.4
2647948,878034,1,0,1,0,0,0.0,6153.8
8009104,878050,1,4,0,1,0,0.0,69982.73
668761,878121,0,1,0,0,0,0.0,188263.1
1539019,878235,0,3,0,0,0,0.0,179029.35
1237235,878463,0,1,0,0,0,0.0,180013.78
2392022,878516,3,0,3,0,0,0.0,41543.34
5955395,878521,0,2,0,0,0,0.0,71958.35
7726821,878542,0,8,0,0,0,0.0,196710.23
6658801,878582,1,0,0,0,0,0.0,63508.42
6482256,878646,0,3,0,0,0,0.0,98566.84
1001249,878662,0,1,0,0,0,0.0,179029.35
7210530,878754,1,5,1,0,0,684.17,51653.3
5460423,878756,0,3,0,0,0,0.0,180517.04
1798745,878824,0,1,0,0,0,0.0,60675.13
2170831,878835,0,9,0,0,0,0.0,47621.55
2611291,878871,1,0,0,1,0,0.0,12511.78
4163653,878887,0,4,0,0,0,0.0,92954.5
2683297,878898,0,2,0,0,0,0.0,106663.0
1223626,878900,1,0,0,0,21,17542.96,88436.11
1086221,878902,2,5,1,0,1,256.1,11623.98
4178243,878911,1,7,1,0,0,983.83,88846.63
1054886,878925,1,1,0,1,0,0.0,170154.49
4747587,878933,2,7,1,0,0,1179.4,18809.35
3048479,879062,1,1,0,0,2,3516.42,111312.97
5744545,879131,2,1,1,1,0,0.0,28999.04
3622497,879150,2,4,0,1,0,0.0,83851.19
8464944,879163,1,10,1,0,1,655.0,57799.63
5920044,879175,0,8,0,0,2,1269.29,42988.59
6279616,879243,0,1,0,0,0,0.0,176876.17
5001153,879257,0,3,0,0,0,0.0,10286.99
8193821,879271,0,13,0,0,0,0.0,136184.75
1123489,879311,1,2,0,1,0,0.0,2337.96
1816473,879332,0,8,0,0,0,0.0,18626.6
6875643,879338,2,2,2,0,0,426.54,37379.42
2969991,879418,0,3,0,0,0,0.06,11382.45
1592833,879425,1,1,1,0,0,436.68,17370.5
4387729,879552,3,7,2,0,1,393.14,13358.88
8243811,879595,1,17,0,0,2,1134.14,20331.4
1898218,879604,4,0,2,2,0,0.0,104694.1
2840288,879637,0,1,0,0,0,0.0,40989.2
8192288,879753,3,1,0,0,0,0.0,106052.77
7578033,879944,3,7,3,0,1,2276.89,57500.2
2996173,880012,1,0,1,0,0,0.0,67936.28
5382670,880041,0,4,0,0,0,0.0,24112.44
1463615,880057,3,1,1,1,0,0.0,52741.77
2349905,880112,1,5,1,0,0,0.93,11837.76
5332869,880141,1,6,1,0,0,0.0,50767.64
8018609,880203,0,10,0,0,0,0.0,17373.47
4071805,880229,1,12,1,0,0,285.46,82010.74
4969041,880275,1,1,1,0,0,299.0,28167.01
3177073,880278,3,1,2,1,0,0.0,163268.5
8003061,880308,1,2,1,0,0,0.0,88518.75
4133886,880466,1,0,1,0,0,309.18,47764.53
1229401,880483,0,4,0,0,0,40.87,24886.31
8416362,880547,0,6,0,0,0,3.13,67123.35
2327600,880582,0,3,0,0,1,1866.67,86007.49
1132520,880592,0,2,0,0,0,521.92,17613.52
309738,880713,0,2,0,0,0,275.27,111381.27
5654888,880723,2,2,0,2,2,1062.47,18832.63
2847997,880727,0,13,0,0,1,250.9,4521.64
3456990,880904,3,5,1,0,1,712.86,33033.98
2924072,881008,0,1,0,0,0,0.0,37994.34
1957073,881060,2,0,1,0,0,751.84,49425.48
2850282,881100,1,1,0,1,0,0.0,46131.47
5125669,881134,0,1,0,0,0,0.0,101305.47
5837623,881174,3,0,2,0,0,300.42,2690.49
2235683,881208,5,5,2,2,0,0.0,170032.08
1951537,881217,0,3,0,0,0,54.91,12863.76
3963045,881244,0,9,0,0,1,429.88,42425.0
6806568,881279,1,0,0,1,0,0.0,107206.19
982525,881286,0,1,0,0,0,0.0,197103.04
5217163,881329,1,0,0,1,0,0.0,118987.13
5363614,881497,1,2,0,0,0,0.0,102343.41
7751065,881508,0,2,0,0,0,0.0,140646.92
8464495,881653,0,2,0,0,0,0.0,194636.23
8348828,881654,0,2,0,0,0,1402.96,1403.72
4283147,881664,0,7,0,0,1,898.35,43057.52
7790180,881690,1,7,1,0,1,1184.14,50915.41
8459539,881795,0,2,0,0,0,0.0,170162.16
4639346,881818,0,3,0,0,0,0.38,6341.39
121191,881832,0,1,0,0,0,0.0,72926.54
7269416,881849,0,1,0,0,0,0.0,106347.36
6718504,881881,1,1,0,1,0,708.49,173970.19
1987650,881903,1,3,1,0,0,184.67,17715.4
3657308,881924,1,1,0,1,0,0.0,124910.34
4291618,881959,0,3,0,0,0,428.78,25846.48
2708017,881975,0,1,0,0,0,708.07,45823.7
1509340,882024,0,6,0,0,0,0.0,17083.69
3195977,882027,1,1,0,1,0,0.0,23565.21
154476,882175,1,0,1,0,0,0.0,94713.6
601360,882212,3,6,2,0,1,998.26,136342.8
681003,882273,0,3,0,0,0,318.5,36232.54
4537395,882381,0,11,0,0,0,55.43,18170.25
6351501,882428,0,3,0,0,0,0.0,75728.21
24669,882532,0,11,0,0,0,608.84,27238.13
708349,882588,0,2,0,0,0,0.0,27398.38
4599779,882589,0,1,0,0,0,0.0,36444.91
7795829,882598,1,1,0,1,0,0.0,45242.16
6035031,882738,0,2,0,0,0,0.0,79667.17
1020664,882757,0,1,0,0,0,0.0,83831.36
5982450,882780,0,3,0,0,0,0.0,167172.53
5226250,882809,2,1,0,1,0,0.0,85463.62
2741738,882844,0,9,0,0,1,92.14,5626.98
4394495,882858,0,3,0,1,0,0.17,42596.01
1527685,882861,0,1,0,0,0,0.0,101305.47
8423184,882905,0,2,0,0,0,0.0,20677.86
2923481,882995,1,1,0,1,0,0.0,88851.58
7615935,883073,0,2,0,0,0,0.0,68237.01
5646120,883084,1,0,1,0,0,935.1,55569.19
3951881,883091,0,1,0,0,0,0.0,82898.7
925092,883195,1,2,1,0,0,0.32,82568.23
6675167,883234,0,2,0,0,0,0.0,172452.69
6089109,883270,0,5,0,0,0,0.0,48992.44
892256,883274,0,3,0,0,0,0.0,109092.01
4625203,883345,1,0,1,0,0,0.0,21784.55
3945767,883401,1,13,1,0,0,5.78,67157.0
2243839,883406,0,1,0,0,0,0.0,5056.97
6275419,883488,1,2,0,0,9,2723.3,33850.94
5987873,883503,4,6,3,0,0,193.23,13494.66
627485,883523,2,5,1,1,0,0.0,91279.52
623896,883584,3,3,2,0,0,1916.86,43232.76
5379906,883585,1,0,0,0,0,0.0,12414.64
1240286,883622,0,8,0,0,0,377.6,44034.45
1660500,883675,1,3,1,0,0,1.03,112635.25
4490552,883735,0,5,0,0,0,1014.16,118339.78
5255710,883749,2,5,0,1,2,889.72,42132.77
1699758,883835,0,3,0,0,0,0.0,89655.66
5080549,883850,1,2,1,0,0,0.0,71781.46
4876080,883870,0,3,0,0,0,0.0,136306.74
7496967,883913,0,5,0,0,0,0.0,45079.58
3845953,883948,1,5,0,1,0,0.0,20617.6
5534743,883954,1,0,0,1,0,0.0,69507.66
7153685,884003,2,1,1,1,0,0.0,143384.99
7690225,884006,0,7,0,0,0,215.5,8682.82
6120679,884089,0,2,0,0,1,299.48,6049.51
3681395,884118,1,8,1,0,0,204.86,20058.02
5592650,884201,1,1,1,0,0,0.0,72763.6
7380632,884262,1,3,1,0,0,330.69,25939.36
4031472,884273,0,4,0,0,1,1495.43,45895.63
7858654,884293,2,8,1,0,1,337.68,31454.09
4487443,884417,1,2,0,0,6,865.97,13420.2
922214,884425,3,4,1,2,0,0.0,19144.69
410206,884600,1,0,0,1,0,79.85,14870.97
7422320,884685,0,1,0,0,0,0.0,139633.78
5542957,884697,0,3,0,0,0,0.0,53347.41
1697974,884729,2,4,1,1,0,7.55,16207.47
6105862,884750,0,8,0,0,0,0.0,35612.99
6922194,884776,0,6,0,0,0,21.38,8939.2
7430496,884923,1,3,1,0,0,998.83,66743.43
920681,884925,3,4,0,0,2,405.76,7031.87
1518689,884936,2,11,2,0,0,568.3,32209.6
5446673,884969,1,0,0,0,0,0.0,82143.32
4618577,884996,1,0,0,1,0,0.0,71835.84
7527585,885041,0,3,0,0,0,0.0,96551.79
6743757,885048,1,1,0,1,0,0.0,59042.49
4037760,885103,1,0,0,0,20,15272.54,38559.01
1019234,885115,2,0,2,0,0,1106.66,94455.63
3945215,885144,0,1,0,0,0,0.0,110339.54
4455804,885180,2,2,1,1,0,283.79,62785.08
4174779,885206,1,3,1,0,0,1009.0,94422.35
4055587,885217,1,2,1,0,3,1417.07,30802.96
2946812,885267,0,8,0,0,0,622.6,56280.63
8082790,885291,1,1,0,0,0,0.0,70880.12
455437,885314,1,0,0,0,0,0.0,28245.22
657491,885368,1,2,0,0,0,0.0,60025.15
5708136,885409,0,1,0,0,0,0.0,72659.21
